store_app_id,body,version,date
297093432,Fixed a bug that makes user saved profiles inaccessible.,2.3.1,3/15/2010
297093432,  Added .375 Ruger  Hornady Rounds.  Added .338 Magnum 300gr Lapua Scenar (G7).  Converted .338 Magnum.Lapua B.C's to G7,2.3.2,4/6/2010
297093432,This is a maintenance update to address a bug related to the display of wind speeds while we finish work on the.next major release of iSnipe.,2.3.3,9/16/2010
297093432,A second maintenance release while we finish our next major release:.   fixes an issue where the Save window.is displayed off screen (iPhone 4),2.3.4,10/3/2010
297093432,&#10003; Coriolis/E&#246;tv&#246;s &amp; Spin Drift Correction available via In App Purchase.&#10003; Updated Graphics to support the.new Retina Display&#8482;.&#10003; All New App Design/Layout for faster day to day use.&#10003; All new icons and graphics to.compliment new App Design.&#10003; Updated Ammo database with the following additions:. i. Added all RWS ammo. ii. Added Nosler .270 Winchester ammo. iii. Added Hornady 45 70 Gov't Ammo. iv. Added new Lapua Rimfire.ammo.&#10003; New Bullet/Projectile Database that includes nearly 1500 Bullets and Airgun Pellets.&#10003; Switching Drag.Models now converts the Ballistic Coefficient.&#10003; New Compass Screen for finding magnetic heading.&#10003; New. 'Sunrise' color theme to increase contrast while in direct sunlight..&#10003; Updated Details screen.&#10003; Updated.Firearm entry allows for 2 different Click Values for each sight/scope.&#10003; Additional setting for moving target speed.units.&#10003; New graphing API that produces more attractive plots.&#10003; All known bugs have been fixed  (Thanks for.continuing to submit these).&#10003; A number of General Performance updates. * Your 5 Star reviews inspire us to continue making the best Ballistic Calculator available on any mobile platform&#8230; .If you have not yet submitted a review to the App Store  please do so in order to help other shoppers make an informed.decision.,3,11/27/2010
297093432,Critical Bug Fixes: .  Fixed a critical metric conversion issue for Muzzle Velocity..  Fixed a bug that.was causing the Reticle in 'Details View' to be drawn too large..  Fixed a bug that restricted B.C. values to 0.1.or higher.. Additions:.  Added '6.5 Grendel' loads to the Ammo Database.,3.1,12/3/2010
297093432,Critical Bug Fixes: .  Fixed a critical bug that was causing iSnipe to crash when updating from older.versions..  Fixed a bug where select bullets in the library were causing issues with elevated muzzle velocities..  Fixed an issue where Current Conditions screen would lockup when iSnipe was denied access to location data.. .Fixed an issue with magnetometer not updating properly on Magnetic Heading screen.. Additions: .  Added '.458 Socom' Loads to the Ammo Database..  Added Hornady 'Marlin 338 Express' Load to.the Ammo Database..  Added HSM '.338 Lapua Magnum' Loads to the Ammo Database..  Added Hornady '.338 Lapua.Magnum' 285gr. BTHP Match Ammo to the Database..  Added Additional '6.5 Grendel' Loads to the Ammo Database.. .Added Remington 'Premier Match' Loads to the Ammo Database (All Calibers).. The previous update  v3.1  introduced several additions including:.  Critical Bug Fixes..  Added '6.5.Grendel' loads to the Ammo Database.,3.2,2/11/2011
297093432,,3.3,2/16/2011
297093432,CURRENT UPDATE: v3.4  introduces several additions including:.Critical Bug Fixes: .&#10003; Updated and.reimplemented our Web Backup feature   Improved download method merges all profiles on device with backed up profiles.... Better uploading method coming soon!.&#10003; General fixes and performance enhancements.. Additions: .&#10003; Added PSI to list of Pressure units..&#10003; Added entire 'Fusion Ammo' library to the Ammo.Database..&#10003; Added '.338 .378 Weatherby Mag.' Loads to the Ammo Database..&#10003; Added '7.62x54mm Russian' Loads to.the Ammo Database..&#10003; Added Nosler .243 E Tip Load to the Database..&#10003; Added all Prvi Partizan '.243 Rem' Loads.to the Ammo Database..&#10003; Added all Prvi Partizan '.308 Win' Loads to the Ammo Database..&#10003; Added Sellier &amp;.Bellot '.308 Win   147gr FMJ' Load to the Ammo Database..&#10003; Added and Updated all Nosler .243 Projectiles to the.Bullet Database..&#10003; Added and Updated all Beeman Pellets to the Bullet Database..&#10003; Added and Updated all.H&amp;N Pellets to the Bullet Database..&#10003; Added the .177 Skenco   Predator Big Boy Senior 15.8gr pellet to the.Bullet Database..,3.4,3/8/2011
297093432,CURRENT UPDATE: v3.5.Critical Bug Fixes: .&#10003; Fixed a critical bug that was corrupting saved profiles for.some users when upgrading..&#10003; Fixed a connection issue with the Online Sync feature..&#10003; Fixed an issue that was.causing inputted text to disappear if moved offscreen before pressing done..&#10003; Increased the accuracy of results for.everyone using the Engine Upgrade.. Additions: .&#10003; Re added the old  flat style  app layout   visit the settings menu from within iSnipe to choose.your desired layout..&#10003; Added an On/Off button for the Engine Upgrade..&#10003; Updated the precision on.pressure specific unit conversions..&#10003; Added Lapua 7.62x53R/54R Ammo to the Ammo Database.&#10003; Added Hornady .460.S&amp;W Magnum Ammo to the Ammo Database.&#10003; Added PMC 'Precision' and 'X TAC' Ammo lines to the Ammo Database.&#10003;.Added Ruag NRA Target Ammo in .308 Win. to the Ammo Database.&#10003; Added Lapua 7.62x53R/54R Ammo to the Ammo.Database.,3.5,6/22/2011
297093432,CURRENT UPDATE: v3.5.1.Critical Bug Fixes: .&#10003; Fixed a critical bug that stopped iSnipe from opening on.iOS v3.x devices..&#10003; Removed a feature that automatically selects output units based on selected input units..&#10003;.General fixes and performance enhancements. Additions: .&#10003; Added 300 AAC Blackout rounds to the Ammo Database.&#10003; Added .22LR 'SK Munitions' line of.ammunition to the Ammo Database.&#10003; Added the ability to use Muzzle Velocities as low as 100fps (Pellet Guns).,3.5.1,7/13/2011
297093432,CURRENT UPDATE: v3.6.Additions: .&#10003; Barnes&#174; LRX&#174; projectiles.&#10003; Berger&#174; Match Hybrid projectiles.&#10003; Berger&#174; OTM Tactical projectiles.&#10003; Hornady&#174; .30 TC Rounds.&#10003; Hornady&#174; Superformance&#174; Rounds (Assorted).&#10003; Hornady&#174; 300 Win Mag 180gr. SST&#174;.&#10003; Norma&#174; Rounds (Assorted).&#10003; Sako&#174; .223 Rounds.&#10003; Silver State.Armory&#174; (SSA) Rounds (Assorted).&#10003; Remington&#174; Premier Match (All Rounds).&#10003; RUAG&#174; Rounds (All Military /.Assorted Civilian).&#10003; Wolf&#174; Ammo (All Available Info). Updates:.&#10003; Ballistic Engine updated to produce even more precise results!.&#10003; Engine Upgrade now fully.honours the Zero Distance (w/ Spin Drift  etc)..&#10003; Known ICAO Ballistic Coefficients (Berger  Lapua  Litz  Nosler).have been converted for iSnipe's Standard Metro (ASM) Weather calculations..&#10003; Ammo/Bullet names re arranged to show.all weights..&#10003; Added Clock (O'Clock) units for Wind Direction..&#10003; Updated graphing framework to newest.version.. Bug Fixes: .&#10003; Weather Details wind flag now mirrors same direction as Wind Direction Dial..&#10003; Fixed an issue.that prevented certain combinations of units to be used together..&#10003; Target Lead solutions updated to be more.accurate..&#10003; Various other small bugs have been addressed as well..,3.6,5/1/2012
297093432,&#10003; Removed UDID use entirely,3.6.1,5/3/2012
297093432,CURRENT UPDATE: v3.6.2. Bug Fixes: .&#10003; Fixed an issue that zeroed all results using Zero Distance (Now only affected when computed.SpinDrift/Coriolis).&#10003; General fixes and performance enhancements. Additions: .&#10003; Updated Lapua Ammo profiles (added some missing ammo as well). PREVIOUS UPDATE: v3.6.1  introduced several additions including:.  (Assorted).&#10003; Remington Premier Match (All Rounds).&#10003; RUAG Rounds (All Military / Assorted Civilian).&#10003; Wolf.Ammo (All Available Info).,3.6.2,5/14/2012
297093432,"MAJOR UPDATE!!!     Please be sure to backup all profiles before updating.. Feature Updates:. &#8259;	Universal iPad Support! (Most Requested Feature). &#8259;	4 Inch Retina Screen Support!. (iPhone 5/s/c). &#8259;	Landscape Support for iPhone/iPod. &#8259;	New ""Zero Conditions"" feature that allows entry/saving.of weather conditions while zeroing your firearm for later computation..	&#8259;	New ""Optimize Point Blank Range"".calculator..	&#8259;	Updated Solving Engine to be more accurate and precise..	&#8259;	Updated graphing engine. &#8259;	Updated Unit Selections to reduce superfluous choices..	&#8259;	Updated Details screen to better utilize iPhone/iPod.screen space as well as better illustrate ""Out of Reticle"" message..	&#8259;	Added a ""Restore Purchases"" button to the.In App Purchase (Upgrades) section..	&#8259;	Fixed an issue where profiles names weren't displaying correctly after.upgrading..	&#8259;	Fixed an issue where default weather values were not being inserted correctly upon deletion..	&#8259;	General Bug fixes to address App crashes.. Ammo Updates/Additions:. &#8259;	.22LR Eley Subsonic Hollow. &#8259;	.22LR CCI Segmented Hollow Point  40gr..	&#8259;	.223 Rem. Geco Ammo. &#8259;	.257 Wby. Mag. Weatherby  Barnes TSX  100gr. &#8259;	.308 Hornady Superformance SST.150gr..	&#8259;	.300 Win.  HSM Berger VLD Hunting  168gr..	&#8259;	.300 Win.    HSM Berger VLD Hunting  210gr..	&#8259;	.30 06 HSM Berger VLD Hunting  168gr..	&#8259;	.30 06 HSM.Berger VLD Hunting  185gr..	&#8259;	.30 06 HSM Berger VLD Hunting  210gr..	&#8259;	6.8 SPC Hornady SST  120gr..	&#8259;	6.8.SPC SSA SPC (Berger VLD) 140gr. &#8259;	7mm RUM  HSM Berger VLD Hunting  168gr..	&#8259;	Updated all .223 and .308.Government Loads. Bullet Updates/Additions:. &#8259;	.308 Hornady BTHP Match bullet  178gr..	&#8259;	6.8 SPC  Hornady SST  120gr.",4,10/20/2013
297093432,Feature Updates:.&#8259;Fixed an issue where the last 3 lines of the output table were hidden..&#8259;Fixed an issue.with In App Purchases not working on some devices..&#8259;Fixed multiple crashes and performance issues..&#8259;Updated.all 3rd party libraries to current versions..&#8259;Now using CoreMotion for all accelerometer duties.,4.0.2,2/28/2014
297093432,  Fixed an issue that caused iPad compute to fail.,4.0.3,3/8/2014
297093432,  Finally squashed a bug that reappeared after last update..  Fixed layout of Range Finder tool.,4.0.4,3/28/2014
297093432,  Fixed an issue with In App Purchase.  Fixed 2 small cosmetic/display issues.  General bug.fixes,4.0.5,4/18/2014
297093432,NEW FEATURE: .   You may now choose from a number of reticles to be displayed on the Reticle View.screen.. Updates:.   Major bug fixed in the Engine Upgrade package..    Fixed a bug in the standard ballistics.library..    General bug fixes and Performance updates.. Ammo Additions:.   50 Beowulf  Alexander Arms   All.   45 70 Government  Hornady Ammo   All.    Berger Match Grade Classic Hunter..    Gamo Pellets x 2.   6.5mm Barnes Bullets.  All..    7mm Barnes LRX BT x 2.   AccuBond Long Range Bullets   All.   2 new Gamo Pellets (Whisper .Lethal),4.1,8/30/2014
297093432,"  Weather Service Restored..    Fixed a bug when using FEET units..    Added a. ""Precision Level"" setting for Details Screen..    Full iOS 8 Compatibility..    General performance updates.and bug fixes.",4.1.1,9/26/2014
297093432,  Improved non English language support..  Fixed a bug that stopped popup windows from displaying on.iPads.,4.1.3,12/3/2014
297093432,  Added Millibar Pressure Unit Option..  Fixed a bug that was displaying improper Reticle movement on the.Details screen.,4.1.4,12/17/2014
297093432,Feature Updates:.&#8259; PRINT / EMAIL Support!! (Most requested feature so far    We're listening! ).&#8259; Updated.iOS API's.&#8259; General Bug fixes and performance upgrades. Ammo Updates/Additions:.&#8259; .17 Winchester Super Magnum (All Available Loads)   As requested.&#8259; .223 Colt FMJ.Zinc plated  62gr.   As requested. Bullet Updates/Additions:.&#8259; Barnes Match Burners (All Calibers)   As requested.&#8259; Lapua Scenar L (All.Calibers)   As requested. Thank you everyone for your incredible support!! If you enjoying using iSnipe as much as we do  please take a moment.to submit a short review on the App Store. Reviews from previous versions are reset on each new version  so feel free.to post again if you've already done so in the past  : ),4.1.5,8/20/2015
297093432,  Fixed an issue that caused the Print/Email function to crash..   Reviews from previous versions are reset on each release  so feel free to.post more than once  : ),4.1.6,9/3/2015
297093432,  Fixed an issue that caused the Print/Email headers to read incorrectly.   iOS 9.Fixes..   General Bug Fixes. Ammo Additions:.   Winchester .17 HMR 17gr. Varmint HV.   Winchester .17 HMR 20gr. Super X.    Berger 130gr. AR Hybrid OTM Tactical.   Hornady 9mm Bullets   All.   Speer 9mm.Bullets   All.,4.1.7,12/5/2015
297093432,Bug Fixes:.   Fixed an issue that caused the Weather Retrieval function to stop working..,4.1.8,3/23/2016
297404959,  All the maps have been changed to improve lisibility..   RER stations have been added..   Interactive map to choose your stations for the route..   Search engines work without using any accent..   Search results have been optimized to load faster.   3 search types (algorithms) are now available: the route using the fewest connections  the route using the fewest.stations  or the best route..   Bugs fixed.,1.1,12/30/2008
297404959,Upgrade to stable version.,1.2,1/12/2009
297404959,Interface optimization.,1.3,1/14/2009
297404959,Stable version thanks to a map optimization.,1.4,1/21/2009
297404959,  Official Map of the Bus in Paris added..   Service Advisories (Live travel news) from Ratp added.,1.5,1/27/2009
297404959,  Optimizations for a more stable version..   Landscape mode for the maps added..   It is now possible to save stations in your bookmarks..   It is also possible to save routes in your bookmarks..   It is now possible to increase or decrease the distance of localization in the settings..   The distance between your current location and nearby stations is indicated..   You can now provide an address in Paris  the application indicates the stations closest to that address!.   Address search also available in the route search system..   The application is now available in English  French  Spanish  and Deutsch. .   Service Advisories is not available anymore at the request of the RATP.. You can support us right now by adding a short review of Metro Paris Subway on iTunes  this really gives us the.energy to improve the application every week. Much appreciated.,1.6,2/25/2009
297404959,Translation bug fixed.,1.7,3/4/2009
297404959,************************************************************.METRO PARIS SUBWAY 3.0 VERSION IS AVAILABLE. ************************************************************.The new version of Metro Paris Subway application.takes advantage of iPhone / iPod Touch OS 3.0 features..   Metro Paris Subway has added the push notification support that allows you to be notified in background  even if.you have closed the application. This new feature allows you to receive Paris Metro alerts in real time  when a.disrupted line is detected  a notification is automatically sent to your iPhone / iPod Touch. A numbered badge to Metro.Paris Subway application icon shows the current number of disrupted lines. This functionality is totally free.. YOU CAN DISABLE PUSH NOTIFICATIONS FOR METRO PARIS: SETTINGS &gt; NOTIFICATIONS &gt; METRO PARIS &gt; OFF..   Paris Bus is now available for the first time in the same application via in app purchase. This option allows you.to switch between the underground and bus systems at any time using the same application. This add on includes the.official Paris Buses map from RATP with the key bus routes  locates the nearest bus stations  and also offers a Journey.Planner tool..   The application is fully compatible with Google Map. It is now possible to locate the nearest stations from your.position on Google Map within the application  each station is represented by a red pin  a popup shows you the distance.of localization for each station  and it's updated live via GPS as you walk in the streets of Paris!.   It is now possible to add new Point of Interest (POI) databases to Metro Paris Subway application via in app.purchase. These options allow you to activate Food &amp; Drink POI  Restaurants POI  Coffee  Pastry &amp; Ice Cream POI .Leisure POI  and Accommodation POI in all over France. You will be able to locate all nearby POI on Google Map..   Metro Paris Subway Your New Eye. This new update features a unique augmented reality functionality (only available.to Apple iPhone 3GS users) that enables you to see the nearest stations and POI! Elements located at a distance less.than 1km (0 621miles) only will be displayed.. ************************************************************.OTHER UPDATES. ************************************************************.  The Journey Planner system has been improved  the.results are better and much faster..   To get better Route results  please switch into Best Route in the settings (via Route tab)..   A smooth effect has been added to the Journey Planner map  when moving from station to station..   Some mistakes and general bugs have been fixed (stations database  geolocalization coordinates  etc.)..   The application is now available in Japanese.. You can support us right now by adding a short review of Metro Paris Subway on iTunes  this really gives us the.energy to improve the application.,3,8/20/2009
297404959,The Augmented Reality engine has been improved. Compatible with the new iPhone 3.1 firmware..   Vertical position: 360 degree view of all stations or POI nearby your location  updated in real time as you walk in.the streets..   Horizontal position: List of all nearest stations or POI. When a station is selected  a red arrow (compass) is.displayed to show the direction and the distance to that station.. TO DISABLE PUSH NOTIFICATIONS FOR METRO PARIS: SETTINGS (OF YOUR IPHONE) &gt; NOTIFICATIONS &gt; METRO PARIS &gt;.OFF.. You can support us right now by adding a short review of Metro Paris Subway on iTunes  this really gives us the.energy to improve the application.,3.0.1,10/7/2009
297404959,  Latest 2010 official maps (Metro  RER and Bus) added..   Stations database updated with Tramway T1  T2 and T3 stations. These new stations are now fully accessible through.Augmented Reality..   Line diagrams updated.. To get better Route results  please switch into Best Route in the settings (via Route tab).. YOU CAN DISABLE PUSH NOTIFICATIONS FOR METRO PARIS: SETTINGS (OF YOUR IPHONE) &gt; NOTIFICATIONS &gt; METRO PARIS.&gt; OFF.. You can support us right now by adding a short review of Metro Paris Subway on iTunes  this really gives us the.energy to improve the application.,3.0.2,2/1/2010
297404959,We are pleased to announce our partnership with Soci&#233;t&#233; G&#233;n&#233;rale  one of the biggest banks in France. A free.Points Of Interest (POI) category is now available in Metro Paris Subway application  and Soci&#233;t&#233; G&#233;n&#233;rale is the first.official partner to participate to this new category.. You can now locate via Google Maps or Augmented Reality all Soci&#233;t&#233; G&#233;n&#233;rale ATM (Automated Teller Machine) points.near your position in France. It is possible to switch off this option in the settings of the application.. We hope to add more free POIs in the next updates.,3.0.3,5/21/2010
297404959,"Update your firmware to iOS4 to take advantage of all of iOS4's features in this application.. *********************************************************.NOTIFICATION SETTINGS :. *********************************************************.Metro Paris Subway has added the push notification.feature which allows you to receive Paris Metro alerts in real time  when a disrupted line is detected  a notification.is automatically sent to your iPhone. The red badge on the icon shows the current number of disrupted lines.. It is now possible to customize the notifications you want to receive on your iPhone. Select the lines you want to.receive notifications for in the settings. You can also switch off the Notification Service in the settings. Please make.sure that Notifications are turned on in the Settings of your iPhone if you want to receive notifications.. *********************************************************.PRESSELITE  :. *********************************************************.Subscribe now to Presselite  and get all the latest.news about our amazing applications. Subscribers will be the first to hear about our sales and much more.. *********************************************************.OTHER IMPROVEMENTS :. *********************************************************.  Augmented Reality view has been improved for iOS4..  HD icon added for the iPhone 4..  Bug fixes.. *********************************************************.NOTE :. *********************************************************.To get better Route results with the trip planner .please switch into Best Route in the settings of the application.. *********************************************************.PARIS METRO FOR IPAD :. *********************************************************.You can also check out Paris Metro for iPad application. : <a href""http://www.presselite.com/iphone/parismetroforipad/"">http://www.presselite.com/iphone/parismetroforipad/</a>.",3.0.4,7/18/2010
297404959,Many improvements have been made to the Notification architecture and algorithm in this new update.. *********************************************************.NEW FREE POI :. *********************************************************.We are pleased to announce our partnership with BNP.PARIBAS  one of the biggest banks in France. A free Points Of Interest (POI) category is now available in Metro Paris.Subway application  and BNP PARIBAS is a new partner to participate to this new category.. You can now locate via Google Maps or Augmented Reality all BNP PARIBAS ATM (Automated Teller Machine) points near.your position in France.  If you are interested to be a partner of Metro Paris Subway .please feel free to contact us.. *********************************************************.NOTE :.,3.1,8/5/2010
297404959,*********************************************************.IMPROVEMENTS :. *********************************************************.Some improvements have been made in this new.update..   Bug fixes.. *********************************************************.NOTIFICATION SETTINGS :.       *********************************************************.The red badge is the total number of current disrupted.lines in the Metro.. If you want to remove the red badge and turn off the notifications :. 1. Turn ON the notifications (Sound  Alerts  Badges) of Paris Metro application in the settings of your iPhone. Make.sure that notifications are enabled on your iPhone.. 2. Turn OFF the notifications in Paris Metro application. Lines &gt; Notifications.. 3. Notifications are now turned off. Wait a few days until the red badge disappears.. *********************************************************.NOTE :.,3.2,8/16/2010
297404959,"1.            You can also check out all our applications on <a href""http://www.presselite.com"">http://www.presselite.com</a>",3.3,12/21/2010
297404959,********************************************************* .&#10003; We have reworked and optimized the application  and.the map is now considerably faster to load  even if you have many applications in background.. &#10003; Nearby stations and POIs are now ordered by distance from where you are.. &#10003; You can now zoom out on the map in Stations tab.. &#10003; New tab buttons.. &#10003; Augmented Reality optimization.. *********************************************************.NOTIFICATION SETTINGS :.         1.,3.4,7/15/2011
297404959,********************************************************* .&#10003; Directions are now displayed in the Route Planner.for the metro. Everything works perfectly offline.. &#10003; Nearby stations and POIs are now ordered by distance from where you are.. &#10003; You can now zoom out on the map in Stations tab.. *********************************************************.NOTIFICATION SETTINGS :.         1.,3.5,9/29/2011
297404959,********************************************************* .&#10004; New 2012 official metro map. New stations added.. &#10004; Maps are now optimized for Retina Display for iPhone 4 and iPhone 4S !. &#10004; Augmented Reality mode fixed on iOS 5.. &#10004; Crash bugs fixed on iOS 5.. *********************************************************.NOTIFICATION SETTINGS :.         1.,3.6,11/16/2011
297404959,New version compatible with iOS6 and iPhone 5.. &#9679; Support for iOS6 Maps integration..&#9679; The maps look even better on iPhone 5!.&#9679; Notifications page.translated in English..&#9679; Bug fixes..&#9679; Restore inapp purchases button in settings page (bottom).,3.7,9/21/2012
297404959,,3.8,9/21/2012
297404959,&#10004; Augmented Reality optimizations and improvements for iOS6 and iPhone 5..&#10004; Maps optimizations..&#10004;.Starbucks Paris POI update.,3.9,10/13/2012
297404959,&#10004; New 2013 official Metro map..&#10004; New 2013 official RER map..&#10004; New line maps..&#10004; 37 new stations in.Paris added in the database..&#10004; Improvements and optimizations.. Enjoy the app!,4,1/4/2013
297404959,"Metro Paris is one of the first apps to support iOS7 !. New features :. &#9673; A new layout for iOS7 !. &#9673; The main metro map is now interactive. When you launch the app  you can see your position ""You are here"" on the.map  select stations and find the best route very quickly.. &#9673; Optimizations for a better stability.",5,9/16/2013
297404959,,5.1,9/21/2013
297404959,&#9673; Slider (Localization distance) bug fixes in the Settings.. &#9673; Augmented Reality improvements.. &#9673; POI improvements.,5.2,10/31/2013
441813332,  Improved stability on 3G connections.  Fixed Facebook login confirmation bug.  Ability to return to.the help demo at any time.  Embedded iOS controls.  Additional bug fixes,1.1,6/20/2011
441813332,  Player queue is now automatically saved when you close the app. No more losing your active playlist!. .AirPlay support.  Shared links with other Saavn iPhone users will now open directly in the app.  Other minor.fixes and performance enhancements,1.2,8/24/2011
441813332,  *ALL NEW* Saavn Radio with featured stations  or create and save your own stations from your favorite tracks..  Facebook Timeline integration  with privacy controls. Seamlessly share and discover music with friends and.family..  Links to Saavn content now open directly in the app  including individual tracks and full playlists. .  Improved Login and Signup screens  as well as password retrieval..  Improved performance during poor.connectivity  with less skipped songs..  Lighter app package  for faster installs and updates..  Various UI.enhancements..  Bug fixes.,1.3,3/13/2012
441813332,  Performance improvements.  Bug fixes,1.4,3/23/2012
441813332,  iOS6 compatibility..  Saavn.com's popular Song of the Day feature is now available for iOS..  Push.notifications are here... never miss a hot new release!.  New helpful language selector..  Numerous.performance enhancements..  Many bugs were harmed in the making of this release.,1.5,10/27/2012
441813332,  Saavn got a little taller  just for your iPhone 5!.  Now also a universal app  with better native iPad.support..  UI improvements and performance enhancements..  Raised the minimum supported OS to iOS 5.0  for.better support and performance..  Squashed a few more pesky bugs.,1.6,11/28/2012
441813332,  Songs which are currently unavailable for playback on mobile are now displayed (read only) in search results and.playlists..  Improved Facebook sharing reliability..  Resolved some external links not opening directly into.the app..  Fixed some notification delivery issues..  Lots of other minor bugs squashed and performances.enhanced..   Oh  you're still reading? Well get ready  Saavn fans. We've got something really big on the way very soon! Stay.tuned  and follow us saavn for updates..,1.7,2/4/2013
441813332,The wait is over... Saavn 2.0 is here with the all new Saavn Pro!. Saavn Pro.  Save songs for offline listening.  Completely ad free  uninterrupted listening.  Sync your.saved music between devices  no wires or cables required.  Pro audio is coming soon.... All Saavn Users.  A brand new  beautiful  clean UI that's been redesigned to get out of your way. .Dramatically improved performance and stability.  Easier saving  managing  and sharing of your music and.playlists.  And much  much more!,2,3/18/2013
441813332,  My Music now displays the number of songs you have saved offline..  Various UX and stability.improvements..  All the usual bug squashing and performance improvements you know and love.,2.1,5/6/2013
441813332,  For Saavn Pro users  your offline songs are now organized by playlists! Browse your entire catalog of offline.songs  or jump right to any playlists you've saved offline..   Albums (and album search) are much improved! Now you can easily find  add  play  and share entire albums with a.single click..   The usual bug fixes and performance improvements.,2.2,8/19/2013
441813332,"  320kbps Audio.Premium quality audio now available for Saavn Pro users. Turn on ""Download Premium Audio"" in.your settings and songs you save offline will be the highest quality audio available..   Saavn Pro Lite.For our India users  Saavn Pro Lite has come to iOS! Get the same Pro features  limited to 1.device and up to 1GB of offline data  for half the price..   Endless Search.No more paging results 10 at a time. Just search and scroll  we'll keep showing you results.until you find what you're looking for..   WhatsApp Sharing.Share music with your friends on WhatsApp right from Saavn..   Bugs Pulverized.Several bugs were harmed in the making of this update. Sorry PETA. We can't help it.",2.3,9/19/2013
441813332,  iOS7 Users.If you're still having any trouble with Saavn after upgrading to iOS7  please delete and.reinstall your Saavn app. This will resolve all your problems and have you back listening in no time!.   Bug Fixes and Maintenance.Every once in a while  even your apps have to do a little cleaning under the couch.cushions. We've fixed a bunch of pesky little bugs (those poor guys never see it coming) and generally made the app more.stable..   The Future.Some really GREAT new stuff is coming right around the corner... stay tuned Saavn fans!,2.4,11/4/2013
441813332,  Bug Fixes and Maintenance.A little housekeeping and various performance improvements to keep things running.smoothly..   What's Next?.Keep an eye on the horizon  Saavn fans. We have been hard at work on something very special. So.stay tuned... we can't wait to show you what we've been up to!,2.5,12/3/2013
441813332,  Fixed some issues for Saavn Pro users!.  Various bug fixes and improvements..  Improved search.performance.,2.6,1/6/2014
441813332,Completely rebuilt from the ground up to be MUCH faster  MUCH more.stable  and more beautiful than ever.. &#9675; Fully optimized for iOS 7.&#9675; Gorgeous brand new UI for both iPhone and iPad.&#9675; Full iPad support (in all.orientations  hooray! ).&#9675; Bigger  bolder high resolution artwork.&#9675; Faster access to all content languages .right from the home screen.&#9675; Fully integrated Saavn Radio with song  artist  and mood stations.&#9675; Tap and hold.on any song for detailed info and quick actions .&#9675; Uber optimized for performance  especially on slower and spotty.connections. Listing all the improvements we've made would take ages  but let's just say we almost feel bad... all those poor bugs.never saw it coming.. We think you'll love the new Saavn as much as we do  and we can't wait to hear what you think! Get it  enjoy it  give.Saavn Pro a try  and send us your feedback. We read every bit of it.,3,3/17/2014
441813332,&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;.Version 3.0.1.,3.0.1,3/24/2014
441813332,Having any trouble? Send us a note to feedbacksaavn.com so we can reply and take good care of you! Enjoying the.new Saavn? Spread the love  and give us a nice rating in the App Store!.   LOTS of stability improvements that should make your Saavn experience even smoother..   Fixed an issue that was causing crashes at  or shortly after  launch for some users &#8211; particularly after upgrading..Sorry about that one  and thanks for your patience!.   Fixed occasional issue where radio thumbs up and thumbs down were misbehaving. Those rascals..   Fixed a rare issue where saving playlists was throwing erroneous errors. Yes  we just wanted to say erroneous.error..   Several iPad performance improvements and bug fixes..   It's really terrible what we're doing to all these poor bugs. We feel bad about it.,3.1,5/5/2014
441813332,All bug fixes and performance enhancements &#8211; lots of little updates which should make your Saavn experience.smoother and more reliable. Because hey  it's the little things that count  right?. Happy listening! We'll talk to you soon. :),3.2,7/25/2014
441813332,Fixing a crash for some users at launch  and an issue effecting some Pro users when trying to go offline. Sorry.about that folks! Please feel free to reach out at feedbacksaavn.com &#8211; we're here to help!,3.2.1,8/5/2014
441813332,  iOS 8 compatibility fixes..  Minor UI improvements..  Various bug fixes and enhancements.. Have a question or a problem? Send us a note any time at feedbacksaavn.com  or on Twitter Saavn. We're here to.help!,3.2.2,10/5/2014
441813332,  Two brand new ways to browse your music!. Charts.Find and listen to all the latest chart toppers every day in Hindi  Telugu  Punjabi  Tamil  Marathi  or.across all of India. And there are plenty more charts on the way!. Genres &amp; Moods.Discover music that's perfect for any mood. Party  Workout  Classics  Pop  Rock  and plenty.more. Whatever you're in the mood for  you're one tap from and endless stream of perfect songs..   More iOS 8 compatibility  including a number of fixes for iPad..  Various stability enhancements..  Many.bugs were harmed in the making of this release. Squish squash.,3.3,10/31/2014
441813332,  Took care of some sneaky bugs. A few of you were having trouble launching the app  or right after opening &#8211; this.should take care of it  sorry about that!. Need help?  Just want to talk about the weather? Give us a shout any time at helpsaavn.com  or on.Twitter Saavn! We're here for you.,3.3.1,11/8/2014
441813332,  Tired of songs skipping? US TOO!! We heard you  and our brand new audio streamer is finally here. The new.streamer brings big improvements under the hood  for network drops and low quality connections  for much smoother.listening. :).   We picked up the tempo at launch  improving launch times and getting you right to your music  right away..   Recent and popular searches are now available on the Search tab. Get right back to a recent search  and see what.other users have been looking for..   Finally squashed a pesky bug effecting some iPad and new iOS 8 users at launch. Thanks again for your patience on.that!.   A slew of performance improvements  and lots of little bug fixes. Crashes? We don't need no stinking.crashes.,3.4,12/3/2014
